,latitude,longitude,Наименование пункта пропуска,Федеральный округ,Вид,Количество,Год,Категория,Филиал,Установлен / закрыт,Функционирует/не функционирует,Сопредельное государство,Количество по паспорту
10460,43.50836,43.635906,Нальчик,СКФО,ВПП,0.0,2020,Грузы в тоннах,Северо-Кавказский,установлен,да,не применимо,0.0
10461,67.647187,53.002155,Нарьян-Мар,СЗФО,МПП,0.0,2020,Грузы в тоннах,Мурманский,установлен,нет,не применимо,0.0
10462,50.388174,106.100215,Наушки,ДФО,ЖДПП,7380647.0,2020,Грузы в тоннах,Читинский,установлен,да,Монголия,0.0
10463,42.808377,132.882515,Находка,ДФО,МПП,23028361.252,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10464,46.676748,141.85372,Невельск,ДФО,МПП,1307291.08,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10465,50.982706,81.519878,Неверовская,СФО,ЖДПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10466,53.7267000004649,73.8075000010431,Невольное,СФО,АПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10467,50.372308,36.850314,Нежеголь,ЦФО,ЖДПП,0.0,2020,Грузы в тоннах,Белгородский,установлен,да,Украина,0.0
10468,54.636192,22.73258,Нестеров,СЗФО,ЖДПП,8978557.0,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10469,50.338847,36.28717,Нехотеевка,ЦФО,АПП,932059.0,2020,Грузы в тоннах,Белгородский,установлен,да,Украина,0.0
10470,60.9506,76.493705,Нижневартовск,УФО,ВПП,64.11,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,14600.0
10471,55.564286,52.101209,Нижнекамск (Бегишево),ПФО,ВПП,41.094,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10472,47.975056,132.671355,Нижнеленинское,ДФО,ЖДПП,0.0,2020,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,0.0
10473,47.961278,132.669774,Нижнеленинское,ДФО,СПП,15904.105,2020,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,1004000.0
10474,42.669885,44.025982,Нижний Зарамаг,СКФО,АПП,144354.63,2020,Грузы в тоннах,Северо-Кавказский,установлен,да,Республика Южная Осетия,0.0
10475,56.218867,43.790918,Нижний Новгород (Стригино),ПФО,ВПП,50.295,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10476,53.003526,62.129645,Николаевка,УФО,АПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10477,53.132536,140.721297,Николаевск-на-Амуре,ДФО,МПП,3208.18,2020,Грузы в тоннах,Хабаровский,установлен,да,не применимо,873600.0
10478,49.7947,39.245439,Новобелая,ЦФО,АПП,0.0,2020,Грузы в тоннах,Белгородский,установлен,да,не применимо (ЛНР),0.0
10479,53.806618,86.870822,Новокузнецк (Спиченково),СФО,ВПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,не применимо,0.0
10480,44.720898,37.782973,Новороссийск,ЮФО,МПП,176047369.323,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,169253.54
10481,55.009439,82.66736,Новосибирск (Толмачево),СФО,ВПП,597679.9299999999,2020,Грузы в тоннах,Новосибирский,установлен,да,не применимо,0.0
10482,41.708056,48.473279,Ново-Филя,СКФО,АПП,0.0,2020,Грузы в тоннах,Северо-Кавказский,установлен,да,Азербайджанская Республика,0.0
10483,47.84551,39.760708,Новошахтинск,ЮФО,АПП,586367.12,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо (ЛНР),0.0
10484,52.116365,31.811135,Новые Юрковичи,ЦФО,АПП,1426908.0,2020,Грузы в тоннах,Брянский,установлен,да,Украина,1825000.0
10485,69.326404,87.348495,Норильск (Алыкель),СФО,ВПП,0.0,2020,Грузы в тоннах,Мурманский,установлен,нет,не применимо,0.0
10486,54.159304,72.792108,Одесское,СФО,АПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10487,51.216321,49.880509,Озинки,ПФО,АПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,Республика Казахстан,0.0
10488,51.194203,49.73407,Озинки,ПФО,ЖДПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,Республика Казахстан,0.0
10489,51.336732,119.873112,Олочи,ДФО,АПП,0.0,2020,Грузы в тоннах,Читинский,установлен,да,Китайская Народная Республика,0.0
10490,43.729095,135.256376,Ольга,ДФО,МПП,1252741.0,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10491,53.796579,75.051943,Ольховка,СФО,АПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10492,45.784045,47.547579,Оля,ЮФО,МПП,588798.0,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,11000005.0
10493,55.08585,73.004372,Омск (Центральный),СФО,ВПП,41.71415,2020,Грузы в тоннах,Новосибирский,установлен,да,не применимо,0.0
10494,63.902555,38.096453,Онега,СЗФО,МПП,68305.959,2020,Грузы в тоннах,Мурманский,установлен,да,не применимо,0.0
10495,51.7847,55.0986,Оренбург (Центральный),ПФО,ВПП,82.14,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10496,51.791509,55.458577,Оренбург-2,ПФО,ВПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10497,51.084344,58.475364,Орск,ПФО,АПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10498,51.076832,58.593305,Орск,ПФО,ВПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10499,51.086122,58.464716,Орск,ПФО,ЖДПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10500,55.502905,37.510583,Остафьево,ЦФО,ВПП,0.0,2020,Грузы в тоннах,Центральный аппарат,установлен,да,не применимо,18250.0
10501,59.350609,143.181925,Охотск,ДФО,МПП,2620.37,2020,Грузы в тоннах,Хабаровский,установлен,да,не применимо,346750.0
10502,53.401993,77.709242,Павловка,СФО,АПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10503,52.924229,78.268375,Павловка (Славгород),СФО,АПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10504,59.949253,30.194513,Пассажирский порт Санкт-Петербург,СЗФО,МПП,0.0,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,не применимо,0.0
10505,48.884618,130.656092,Пашково,ДФО,СПП,0.0,2020,Грузы в тоннах,Хабаровский,установлен,нет,Китайская Народная Республика,0.0
10506,69.702388,170.259281,Певек,ДФО,МПП,0.0,2020,Грузы в тоннах,Владивостокский,установлен,нет,не применимо,0.0
10507,46.215373,33.633651,Перекоп,ЮФО,АПП,0.0,2020,Грузы в тоннах,Крымский,установлен,да,не применимо (Херсонская обл.),0.0
10508,57.919707,56.019552,Пермь (Большое Савино),ПФО,ВПП,72.52940000000001,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10509,61.877346,34.155573,Петрозаводск (Бесовец),СЗФО,ВПП,0.0,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,не применимо,0.0
10510,53.011834,158.648548,Петропавловск-Камчатский,ДФО,МПП,536385.55,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10511,53.169455,158.425596,Петропавловск-Камчатский (Елизово),ДФО,ВПП,0.04,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10512,55.090975,68.242499,Петухово,УФО,АПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10513,55.070614,67.887333,Петухово,УФО,ЖДПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10514,57.8357999995351,27.625300001353,Печоры-Псковские,СЗФО,ЖДПП,2011640.0,2020,Грузы в тоннах,Псковский,установлен,да,Эстонская Республика,0.0
10515,52.369862,33.243985,Погар,ЦФО,АПП,95830.0,2020,Грузы в тоннах,Брянский,установлен,да,Украина,730000.0
10516,55.059774,22.590262,Пограничный,СЗФО,АПП,0.0,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10517,44.39917,131.259668,Пограничный,ДФО,АПП,409231.28,2020,Грузы в тоннах,Владивостокский,установлен,да,Китайская Народная Республика,0.0
10518,44.40663,131.37327,Пограничный,ДФО,ЖДПП,9222469.8,2020,Грузы в тоннах,Владивостокский,установлен,да,Китайская Народная Республика,0.0
10519,53.343378,121.535043,Покровка,ДФО,АПП,0.0,2020,Грузы в тоннах,Читинский,установлен,нет,Китайская Народная Республика,0.0
10520,46.723319,134.02228,Покровка,ДФО,СПП,13186.0,2020,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,251000.0
10521,44.018064,131.252823,Полтавка,ДФО,АПП,313414.0,2020,Грузы в тоннах,Владивостокский,установлен,да,Китайская Народная Республика,0.0
10522,48.953911,46.789453,Полынный,ЮФО,АПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,Республика Казахстан,0.0
10523,49.227984,143.116655,Поронайск,ДФО,МПП,0.0,2020,Грузы в тоннах,Владивостокский,установлен,нет,не применимо,0.0
10524,56.341761,28.248432,Посинь,СЗФО,ЖДПП,0.0,2020,Грузы в тоннах,Псковский,установлен,нет,Латвийская Республика,0.0
10525,42.64852,130.807844,Посьет,ДФО,МПП,7537513.0,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10526,49.614111,128.680416,Поярково,ДФО,СПП,39479.352,2020,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,426700.0
10527,46.624142,142.910997,Пригородное,ДФО,МПП,16210084.634,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,19654155.0
10528,60.335644,28.714162,Приморск,СЗФО,МПП,49399490.443,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,не применимо,82500000.0
10529,64.419429,186.767839,Провидения,ДФО,МПП,109081.95,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,409500.0
10530,64.384945,186.770517,Провидения Бухта,ДФО,ВПП,0.0,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10531,57.814291,28.326674,Псков,СЗФО,РПП,0.0,2020,Грузы в тоннах,Псковский,установлен,нет,Эстонская Республика,0.0
10532,57.797501,28.39244,Псков (Кресты),СЗФО,ВПП,31.367,2020,Грузы в тоннах,Псковский,установлен,да,не применимо,0.0
10533,57.0645000003278,27.9111000001431,Пыталово,СЗФО,ЖДПП,3646898.0,2020,Грузы в тоннах,Псковский,установлен,да,Латвийская Республика,0.0
10534,48.6833,39.75,Разъезд Карьер 122 км,ЮФО,ЖДПП,0.0,2020,Грузы в тоннах,Ростовский,установлен,нет,не применимо (ЛНР),0.0
10535,50.008735,38.19259,Разъезд Выстрел,ЦФО,ЖДПП,0.0,2020,Грузы в тоннах,Белгородский,установлен,нет,не применимо (ЛНР),0.0
10536,49.806705,38.959084,Ровеньки,ЦФО,АПП,93.141,2020,Грузы в тоннах,Белгородский,установлен,да,не применимо (ЛНР),0.0
10537,47.276091,39.634112,Ростов (Центральный),ЮФО,ВПП,0.0,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо,0.0
10538,47.208877,39.705847,Ростов-на-Дону,ЮФО,МПП,18180188.2732,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо,0.0
10539,47.488342,39.929081,Ростов-на-Дону (Платов),ЮФО,ВПП,217.953,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо,0.0
10540,55.1583999991417,20.8500000014901,Рыбачий,СЗФО,РПП,0.0,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10541,71.279491,72.061412,Сабетта,УФО,ВПП,0.0,2020,Грузы в тоннах,Мурманский,установлен,да,не применимо,0.0
10542,71.219395,72.047648,Сабетта,УФО,МПП,19787024.578,2020,Грузы в тоннах,Мурманский,установлен,да,не применимо,17849960.0
10543,50.857938,56.142094,Сагарчин,ПФО,АПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10544,66.944902,29.038847,Салла,СЗФО,АПП,15533.83,2020,Грузы в тоннах,Мурманский,установлен,да,Финляндская Республика,0.0
10545,53.50898,50.151718,Самара (Курумоч),ПФО,ВПП,59.40000000000001,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,27375.0
10546,59.955817,30.356343,Санкт-Петербург-Финляндский,СЗФО,ЖДПП,0.0,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,Финляндская Республика,0.0
10547,59.800311,30.26996,Санкт-Петербург (Пулково),СЗФО,ВПП,5635.59,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,не применимо,34999.85
10548,54.14783,45.221158,Саранск,ПФО,ВПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,нет,не применимо,0.0
10549,51.558451,46.031133,Саратов (Гагарин),ПФО,ВПП,206.9655,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10550,50.710306,61.02061,Светлый,ПФО,АПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10551,61.123856,28.841682,Светогорск,СЗФО,АПП,738584.0,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,Финляндская Республика,0.0
10552,61.118075,28.845818,Светогорск,СЗФО,ЖДПП,2786132.0,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,Финляндская Республика,0.0
10553,56.3053999990225,28.4697999991477,Себеж,СЗФО,ЖДПП,7321898.0,2020,Грузы в тоннах,Псковский,установлен,да,Латвийская Республика,0.0
10554,44.614917,33.526481,Севастополь,ЮФО,МПП,203615.84,2020,Грузы в тоннах,Крымский,установлен,да,не применимо,0.0
10555,45.019546,33.997492,Симферополь,ЮФО,ВПП,0.0,2020,Грузы в тоннах,Крымский,установлен,да,не применимо,0.0
10556,44.961745,34.082217,Симферополь,ЮФО,ЖДПП,0.0,2020,Грузы в тоннах,Крымский,установлен,нет,не применимо (Херсонская обл.),0.0
10557,56.8999,27.743,Скангали,СЗФО,ЖДПП,0.0,2020,Грузы в тоннах,Псковский,установлен,нет,Латвийская Республика,0.0
10558,53.441899,123.967124,Сковородино,ДФО,СПП,0.0,2020,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,21900.0
10559,55.082342,21.903888,Советск,СЗФО,АПП,290064.98,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10560,55.082342,21.879756,Советск,СЗФО,ЖДПП,1851449.0,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10561,55.084813,21.89674,"Советск (Русне, Юрбаркас)",СЗФО,РПП,0.0,2020,Грузы в тоннах,Калининградский,установлен,нет,Литовская Республика,0.0
10562,48.97797,140.286373,Советская Гавань,ДФО,МПП,529182.96,2020,Грузы в тоннах,Хабаровский,установлен,да,не применимо,3690150.0
10563,49.886726,115.713356,Соловьевск,ДФО,АПП,0.0,2020,Грузы в тоннах,Читинский,установлен,да,Монголия,0.0
10564,49.8947,115.7575,Соловьевск,ДФО,ЖДПП,132743.805,2020,Грузы в тоннах,Читинский,установлен,да,Монголия,0.0
10565,43.448578,39.941161,Сочи,ЮФО,ВПП,1761.915,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,0.0
10566,43.581097,39.718198,Сочи,ЮФО,МПП,1968.0,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,5000000.0
10567,45.112537,42.104765,Ставрополь (Шпаковское),СКФО,ВПП,0.0,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо,0.0
10568,50.199642,119.337367,Староцурухайтуйский,ДФО,АПП,11918.0,2020,Грузы в тоннах,Читинский,установлен,да,Китайская Народная Республика,0.0
10569,58.574516,27.829775,Сторожинец,СЗФО,ОПП,0.0,2020,Грузы в тоннах,Псковский,установлен,нет,Эстонская Республика,0.0
10570,51.172627,35.139334,Суджа,ЦФО,АПП,115550.62,2020,Грузы в тоннах,Брянский,установлен,да,Украина,547500.0
10571,52.318371,34.073437,Суземка,ЦФО,ЖДПП,88928.0,2020,Грузы в тоннах,Брянский,установлен,да,Украина,0.0
10572,65.798791,30.109591,Суоперя,СЗФО,АПП,50006.72,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,Финляндская Республика,0.0
10573,61.340063,73.405016,Сургут,УФО,ВПП,224.554,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10574,61.663804,50.851443,Сыктывкар,СЗФО,ВПП,0.0,2020,Грузы в тоннах,Мурманский,установлен,да,не применимо,0.0
10575,61.501999,29.61031,Сювяоро,СЗФО,АПП,197220.89,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,Финляндская Республика,0.0
10576,47.205283,38.950843,Таганрог,ЮФО,МПП,2056252.083,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо,0.0
10577,47.197077,38.877235,Таганрог (Южный),ЮФО,ВПП,0.0,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо,0.0
10578,41.787765,48.54852,Тагиркент-Казмаляр,СКФО,АПП,0.0,2020,Грузы в тоннах,Северо-Кавказский,установлен,да,Азербайджанская Республика,182500.0
10579,45.133751,36.670166,Тамань,ЮФО,МПП,23970411.0,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,91250000.0
10580,49.643629,89.44195,Ташанта,СФО,АПП,82138.29100000001,2020,Грузы в тоннах,Новосибирский,установлен,да,Монголия,0.0
10581,56.829673,35.755184,Тверь (Мигалово),ЦФО,ВПП,0.0,2020,Грузы в тоннах,Центральный аппарат,установлен,да,не применимо,0.0
10582,45.321156,37.368688,Темрюк,ЮФО,МПП,4193428.0,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,2977670.0
10583,51.504733,51.543277,Теплое,ПФО,АПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10584,51.2789,34.285,Тёткино,ЦФО,ЖДПП,0.0,2020,Грузы в тоннах,Брянский,установлен,нет,Украина,0.0
10585,51.24417,34.298149,Тёткино (Бояро-Лежачи),ЦФО,АПП,0.0,2020,Грузы в тоннах,Брянский,установлен,нет,Украина,0.0
10586,51.24413,34.298117,Тёткино (Рыжевка),ЦФО,АПП,0.0,2020,Грузы в тоннах,Брянский,установлен,да,Украина,0.0
10587,48.995,39.7369,Титовка,ЮФО,АПП,0.0,2020,Грузы в тоннах,Ростовский,установлен,нет,не применимо (ЛНР),0.0
10588,50.391387,37.467621,Тишанка,ЦФО,АПП,0.0,2020,Грузы в тоннах,Белгородский,установлен,нет,Украина,0.0
10589,58.061721,68.330397,Тобольск (Ремезов),УФО,ВПП,0.0,2020,Грузы в тоннах,Уральский,установлен,нет,не применимо,0.0
10590,56.388117,85.209445,Томск (Богашево),СФО,ВПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,не применимо,0.0
10591,50.918237,80.103876,Топольное,СФО,АПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10592,60.596099,27.913096,Торфяновка,СЗФО,АПП,1711502.383,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,Финляндская Республика,0.0
10593,50.866700001061,81.895300000906,Третьяково,СФО,ЖДПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10594,51.881005,34.337551,Троебортное,ЦФО,АПП,1103955.0,2020,Грузы в тоннах,Брянский,установлен,да,Украина,2007500.0
10595,54.1130000017583,61.5698999986053,"Троицк (Кайрак, Магнай)",УФО,ЖДПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,Республика Казахстан,0.0
10596,44.093643,39.074688,Туапсе,ЮФО,МПП,28453730.2626,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,34631930.0
10597,45.262249,131.978153,Турий Рог,ДФО,АПП,43095.0,2020,Грузы в тоннах,Владивостокский,установлен,да,Китайская Народная Республика,0.0
10598,57.181153,65.349182,Тюмень (Рощино),УФО,ВПП,197.3243,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10599,50.4167,113.8333,Убур-Тохтор,ДФО,АПП,0.0,2020,Грузы в тоннах,Читинский,установлен,нет,Монголия,0.0
10600,56.87317,27.833766,Убылинка,СЗФО,АПП,498950.0,2020,Грузы в тоннах,Псковский,установлен,да,Латвийская Республика,0.0
10601,49.076574,142.033563,Углегорск,ДФО,МПП,0.0,2020,Грузы в тоннах,Владивостокский,установлен,нет,не применимо,0.0
10602,51.804968,107.443873,Улан-Удэ (Мухино),ДФО,ВПП,526.321,2020,Грузы в тоннах,Читинский,установлен,да,не применимо,0.0
10603,54.2648,48.2235,Ульяновск (Баратаевка),ПФО,ВПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10604,54.414059,48.800202,Ульяновск (Восточный),ПФО,ВПП,686.1905370000001,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10605,47.688997,38.677759,Успенская,ЮФО,ЖДПП,6674017.08,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо (ДНР),0.0
10606,59.694155,28.431728,Усть-Луга,СЗФО,МПП,89384254.33603,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,не применимо,193889825.0
10607,54.343363,55.504405,Уфа,ПФО,ВПП,546.9,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10608,51.883,126.5631,Ушаково,ДФО,СПП,0.0,2020,Грузы в тоннах,Хабаровский,установлен,нет,Китайская Народная Республика,0.0
10609,66.157446,190.19614,Уэлен,ДФО,МПП,0.0,2020,Грузы в тоннах,Владивостокский,установлен,нет,не применимо,0.0
10610,45.030754,35.385505,Феодосия,ЮФО,МПП,116699.87,2020,Грузы в тоннах,Крымский,установлен,да,не применимо,0.0
10611,48.468957,135.057972,Хабаровск,ДФО,РПП,378034.434,2020,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,1820000.0
10612,48.52694,135.172442,Хабаровск (Новый),ДФО,ВПП,295.04,2020,Грузы в тоннах,Хабаровский,установлен,да,не применимо,9125.0
10613,50.700218,92.069395,Хандагайты (Боршо),СФО,АПП,30629.71,2020,Грузы в тоннах,Новосибирский,установлен,да,Монголия,0.0
10614,61.026293,69.096166,Ханты-Мансийск,УФО,ВПП,0.0,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10615,42.430155,130.644336,Хасан,ДФО,ЖДПП,36119.0,2020,Грузы в тоннах,Владивостокский,установлен,да,Корейская Народно-Демократическая Республика,0.0
10616,47.046599,142.044024,Холмск,ДФО,МПП,1027822.73,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10617,49.957094,95.62729,Цаган-Толгой,СФО,АПП,632.9,2020,Грузы в тоннах,Новосибирский,установлен,да,Монголия,0.0
10618,56.132199998945,47.2518999986351,Чебоксары,ПФО,ВПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10619,55.297409,61.511778,Челябинск (Баландино),УФО,ВПП,320.9329999999999,2020,Грузы в тоннах,Уральский,установлен,да,не применимо,0.0
10620,59.281663,38.021305,Череповец,СЗФО,ВПП,1.406,2020,Грузы в тоннах,Санкт-Петербургский,установлен,да,не применимо,0.0
10621,54.155114,74.804456,Черлак,СФО,РПП,0.0,2020,Грузы в тоннах,Новосибирский,установлен,да,Республика Казахстан,0.0
10622,54.645721,22.736633,Чернышевское,СЗФО,АПП,2371128.597,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10623,54.629537,21.817797,Черняховск,СЗФО,ЖДПП,0.0,2020,Грузы в тоннах,Калининградский,установлен,да,Литовская Республика,0.0
10624,49.387003,40.123997,Чертково,ЮФО,АПП,14169.588,2020,Грузы в тоннах,Ростовский,установлен,да,не применимо (ЛНР),0.0
10625,49.37829,40.145063,Чертково,ЮФО,ЖДПП,0.0,2020,Грузы в тоннах,Ростовский,установлен,нет,не применимо (ЛНР),0.0
10626,52.020311,113.308658,Чита (Кадала),ДФО,ВПП,0.0,2020,Грузы в тоннах,Читинский,установлен,да,не применимо,0.0
10627,55.894051,38.049942,Чкаловский,ЦФО,ВПП,6761.139999999999,2020,Грузы в тоннах,Центральный аппарат,установлен,да,не применимо,0.0
10628,50.515325,94.337233,Шара-Сур,СФО,АПП,126.36,2020,Грузы в тоннах,Новосибирский,установлен,да,Монголия,0.0
10629,49.161656,142.057986,Шахтерск,ДФО,МПП,8591061.0,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,6999970.0
10630,50.352158,36.922684,Шебекино,ЦФО,АПП,19884.834,2020,Грузы в тоннах,Белгородский,установлен,да,Украина,0.0
10631,57.644615,27.387415,Шумилкино,СЗФО,АПП,732725.0,2020,Грузы в тоннах,Псковский,установлен,да,Эстонская Республика,0.0
10632,46.369372,44.330585,Элиста,ЮФО,ВПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,не применимо,0.0
10633,49.130289,46.838265,Эльтон,ЮФО,ЖДПП,0.0,2020,Грузы в тоннах,Волгоградский,установлен,да,Республика Казахстан,0.0
10634,44.669291,37.654061,Южная Озереевка,ЮФО,МПП,0.0,2020,Грузы в тоннах,Сочинский,установлен,да,не применимо,0.0
10635,46.886816,142.723799,Южно-Сахалинск (Хомутово),ДФО,ВПП,418.4349999999999,2020,Грузы в тоннах,Владивостокский,установлен,да,не применимо,0.0
10636,62.085867,129.75053,Якутск,ДФО,ВПП,16.0,2020,Грузы в тоннах,Хабаровский,установлен,да,не применимо,2190.0
10637,44.495188,34.172098,Ялта,ЮФО,МПП,0.0,2020,Грузы в тоннах,Крымский,установлен,да,не применимо,0.0
10638,41.640607,48.40786,Яраг-Казмаляр,СКФО,АПП,1705370.0,2020,Грузы в тоннах,Северо-Кавказский,установлен,да,Азербайджанская Республика,0.0
10639,57.5456000007689,40.125799998641,Ярославль (Туношна),ЦФО,ВПП,122.3,2020,Грузы в тоннах,Центральный аппарат,установлен,да,не применимо,0.0
10640,49.5833,117.8167,Абагайтуй,ДФО,АПП,0.0,2021,Грузы в тоннах,Читинский,установлен,нет,Китайская Народная Республика,0.0
10641,53.751561,91.400039,Абакан,СФО,ВПП,68.908,2021,Грузы в тоннах,Новосибирский,установлен,да,не применимо,1095.0
10642,43.397314,40.002072,Адлер,ЮФО,АПП,178396.661,2021,Грузы в тоннах,Сочинский,установлен,да,Республика Абхазия,0.0
10643,43.40274645,39.99306761,Адлер,ЮФО,ЖДПП,466511.25,2021,Грузы в тоннах,Сочинский,установлен,да,Республика Абхазия,0.0
10644,47.119011,39.417494,Азов,ЮФО,МПП,4329087.0,2021,Грузы в тоннах,Ростовский,установлен,да,не применимо,2685000.0
10645,50.3678,103.279,Айнек-Гол,ДФО,АПП,0.0,2021,Грузы в тоннах,Читинский,установлен,нет,Монголия,0.0
10646,46.7337,48.0892,Аксарайский,ЮФО,ЖДПП,0.0,2021,Грузы в тоннах,Волгоградский,установлен,да,Республика Казахстан,0.0
10647,50.894461,142.146687,Александровск-Сахалинский,ДФО,МПП,0.0,2021,Грузы в тоннах,Владивостокский,установлен,нет,не применимо,0.0
10648,49.8833,109.0667,Алтан,ДФО,АПП,0.0,2021,Грузы в тоннах,Читинский,установлен,нет,Монголия,0.0
10649,47.690284,131.073245,Амурзет,ДФО,СПП,0.0,2021,Грузы в тоннах,Хабаровский,установлен,да,Китайская Народная Республика,502000.0
10650,64.740179,177.507531,Анадырь,ДФО,МПП,0.0,2021,Грузы в тоннах,Владивостокский,установлен,да,не применимо,364000.0
